Starting Ecommerce Simulator. Producing to topic: ecommerce_events
Sent: add_to_cart - User: user_4411 - $399.83
Sent: add_to_cart - User: user_9960 - $154.73
Sent: add_to_cart - User: user_8227 - $176.78
Sent: add_to_cart - User: user_8928 - $222.13
Sent: checkout - User: user_7555 - $21.59
Sent: add_to_cart - User: user_8939 - $411.13
Sent: add_to_cart - User: user_3499 - $196.75
Sent: add_to_cart - User: user_7064 - $77.18
Sent: checkout - User: user_1635 - $106.04
Sent: checkout - User: user_2047 - $435.24
Sent: add_to_cart - User: user_9858 - $228.66
Sent: checkout - User: user_8523 - $443.4
Sent: add_to_cart - User: user_9079 - $288.41
Sent: add_to_cart - User: user_5653 - $320.69
Sent: add_to_cart - User: user_6334 - $223.96
Sent: add_to_cart - User: user_4843 - $408.91
Sent: add_to_cart - User: user_4502 - $166.86
Sent: add_to_cart - User: user_1706 - $485.11
Sent: add_to_cart - User: user_7344 - $350.93
Sent: add_to_cart - User: user_6096 - $335.56
Sent: add_to_cart - User: user_6828 - $435.98
Sent: add_to_cart - User: user_9565 - $333.33
Sent: add_to_cart - User: user_8886 - $320.84
Sent: checkout - User: user_2696 - $210.79
Sent: add_to_cart - User: user_8774 - $383.62
Sent: add_to_cart - User: user_1371 - $190.39
Sent: add_to_cart - User: user_6726 - $227.31
Sent: checkout - User: user_7195 - $19.6
Sent: add_to_cart - User: user_2206 - $220.22
Sent: add_to_cart - User: user_8419 - $300.88
Sent: checkout - User: user_3386 - $125.65
Sent: add_to_cart - User: user_9139 - $166.24
Sent: add_to_cart - User: user_8389 - $256.61
Sent: checkout - User: user_3314 - $86.15
Sent: checkout - User: user_7457 - $419.73
Sent: add_to_cart - User: user_7931 - $186.79
Sent: add_to_cart - User: user_5698 - $322.39
Sent: add_to_cart - User: user_1854 - $118.81
Sent: add_to_cart - User: user_5543 - $220.43
Sent: add_to_cart - User: user_4691 - $131.2
Sent: checkout - User: user_1528 - $371.53
Sent: add_to_cart - User: user_9053 - $239.8
Sent: add_to_cart - User: user_3473 - $458.25
Sent: add_to_cart - User: user_4718 - $271.52
Sent: add_to_cart - User: user_7399 - $496.83
Sent: add_to_cart - User: user_3678 - $13.63
Sent: add_to_cart - User: user_1793 - $267.15
Sent: add_to_cart - User: user_2971 - $101.06
Sent: checkout - User: user_3057 - $201.17
Sent: add_to_cart - User: user_9687 - $63.15
Sent: checkout - User: user_8112 - $45.71
Sent: add_to_cart - User: user_4526 - $182.88
Sent: checkout - User: user_9162 - $361.09
Sent: add_to_cart - User: user_1845 - $219.12
Sent: add_to_cart - User: user_2230 - $48.45
Sent: checkout - User: user_1832 - $318.74
Sent: add_to_cart - User: user_1012 - $161.5
Sent: add_to_cart - User: user_4962 - $395.54
Sent: add_to_cart - User: user_2080 - $207.18
Sent: add_to_cart - User: user_6750 - $424.0
Sent: add_to_cart - User: user_9571 - $246.04
Sent: add_to_cart - User: user_7446 - $257.5
Sent: add_to_cart - User: user_8260 - $486.7
Sent: add_to_cart - User: user_4832 - $448.57
Sent: add_to_cart - User: user_6594 - $492.86
Sent: checkout - User: user_8833 - $400.17
Sent: add_to_cart - User: user_1133 - $346.8
Sent: add_to_cart - User: user_6008 - $139.54
Sent: checkout - User: user_1618 - $266.7
Sent: add_to_cart - User: user_9450 - $183.62
Sent: add_to_cart - User: user_7535 - $298.75
Sent: checkout - User: user_1576 - $413.19
Sent: add_to_cart - User: user_2625 - $475.43
Sent: checkout - User: user_5319 - $187.42
Sent: add_to_cart - User: user_2063 - $331.41
Sent: add_to_cart - User: user_2672 - $436.38
Sent: add_to_cart - User: user_3073 - $415.93
Sent: checkout - User: user_5860 - $282.59
Sent: checkout - User: user_7096 - $144.77
Sent: add_to_cart - User: user_4317 - $279.0
Sent: add_to_cart - User: user_3953 - $68.86
Sent: add_to_cart - User: user_4854 - $88.77
Sent: add_to_cart - User: user_6009 - $112.69
Sent: checkout - User: user_2644 - $52.67
Sent: checkout - User: user_2446 - $224.14
Sent: add_to_cart - User: user_2668 - $13.28
Sent: checkout - User: user_6204 - $249.8
Sent: add_to_cart - User: user_3908 - $376.14
Sent: add_to_cart - User: user_3529 - $257.46
Sent: checkout - User: user_2888 - $329.17
Sent: add_to_cart - User: user_2241 - $239.22
Sent: checkout - User: user_8972 - $320.72
Sent: add_to_cart - User: user_1666 - $288.26
Sent: add_to_cart - User: user_3318 - $126.41
Sent: add_to_cart - User: user_9447 - $458.12
Sent: add_to_cart - User: user_8960 - $93.71
Sent: add_to_cart - User: user_4675 - $246.99
Sent: add_to_cart - User: user_8234 - $457.72
Sent: add_to_cart - User: user_7153 - $297.05
Sent: add_to_cart - User: user_3191 - $307.28
Sent: checkout - User: user_8990 - $414.62
Sent: add_to_cart - User: user_6483 - $362.56
Sent: checkout - User: user_3824 - $94.53
Sent: add_to_cart - User: user_4264 - $196.37
Sent: add_to_cart - User: user_2752 - $285.4
Sent: add_to_cart - User: user_5484 - $156.28
Sent: add_to_cart - User: user_8999 - $147.26
Sent: add_to_cart - User: user_8089 - $143.16
Sent: add_to_cart - User: user_4346 - $195.46
Sent: add_to_cart - User: user_5136 - $61.27
Sent: add_to_cart - User: user_1135 - $478.21
Sent: add_to_cart - User: user_6096 - $238.46
Sent: add_to_cart - User: user_4923 - $171.47
Sent: checkout - User: user_6411 - $305.32
Sent: add_to_cart - User: user_9839 - $498.78
Sent: checkout - User: user_2775 - $245.7
Sent: add_to_cart - User: user_1008 - $301.13
Sent: add_to_cart - User: user_4881 - $105.93
Sent: checkout - User: user_8622 - $417.71
Sent: add_to_cart - User: user_6055 - $63.93
Sent: add_to_cart - User: user_1218 - $52.69
Sent: add_to_cart - User: user_7086 - $262.33
Sent: add_to_cart - User: user_8925 - $168.86
Sent: add_to_cart - User: user_2940 - $301.12
Sent: add_to_cart - User: user_2493 - $401.46
Sent: add_to_cart - User: user_5143 - $178.04
Sent: add_to_cart - User: user_4432 - $81.78
Sent: checkout - User: user_3293 - $216.88
Sent: checkout - User: user_5433 - $174.61
Sent: add_to_cart - User: user_2668 - $232.03
Sent: add_to_cart - User: user_1887 - $480.52
Sent: add_to_cart - User: user_7547 - $122.39
Sent: checkout - User: user_6271 - $95.29
Sent: add_to_cart - User: user_3013 - $172.24
Sent: add_to_cart - User: user_7591 - $479.14
Sent: add_to_cart - User: user_6577 - $229.03
Sent: add_to_cart - User: user_4180 - $343.45
Sent: checkout - User: user_5130 - $199.28
Sent: add_to_cart - User: user_7789 - $106.09
Sent: checkout - User: user_3803 - $37.15
Sent: add_to_cart - User: user_7758 - $397.07
Sent: add_to_cart - User: user_7188 - $305.15
Sent: add_to_cart - User: user_2955 - $169.84
Sent: add_to_cart - User: user_4095 - $443.68
Sent: add_to_cart - User: user_6326 - $189.6
Sent: add_to_cart - User: user_5384 - $461.67
Sent: add_to_cart - User: user_3213 - $178.5
Sent: add_to_cart - User: user_3256 - $40.94
Sent: add_to_cart - User: user_9723 - $268.82
Sent: add_to_cart - User: user_3158 - $325.57
Sent: checkout - User: user_9006 - $370.7
Sent: add_to_cart - User: user_4381 - $438.98
Sent: checkout - User: user_2507 - $186.0
Sent: checkout - User: user_4565 - $134.66
Sent: checkout - User: user_6298 - $492.47
Sent: add_to_cart - User: user_3420 - $451.89
Sent: add_to_cart - User: user_1294 - $107.85
Sent: checkout - User: user_9101 - $261.69
Sent: add_to_cart - User: user_4175 - $390.6
Sent: add_to_cart - User: user_7995 - $75.76
Sent: add_to_cart - User: user_4781 - $201.41
Sent: add_to_cart - User: user_6653 - $84.68
Sent: checkout - User: user_6975 - $248.22
Sent: add_to_cart - User: user_7075 - $485.44
Sent: checkout - User: user_5244 - $149.12
Sent: checkout - User: user_4140 - $379.33
Sent: checkout - User: user_6844 - $445.94
Sent: checkout - User: user_8815 - $18.0
Sent: add_to_cart - User: user_2415 - $339.29
Sent: add_to_cart - User: user_8006 - $10.95
Sent: add_to_cart - User: user_5740 - $151.4
Sent: checkout - User: user_5608 - $305.88
Sent: add_to_cart - User: user_7265 - $322.57
Sent: checkout - User: user_3922 - $80.77
Sent: checkout - User: user_8408 - $481.61
Sent: add_to_cart - User: user_8818 - $11.27
Sent: add_to_cart - User: user_2364 - $42.04
Sent: add_to_cart - User: user_1464 - $365.46
Sent: add_to_cart - User: user_4942 - $40.94
Sent: add_to_cart - User: user_1814 - $296.22
Sent: add_to_cart - User: user_5978 - $13.13
Sent: add_to_cart - User: user_1101 - $67.13
Sent: add_to_cart - User: user_6167 - $180.3
Sent: checkout - User: user_6463 - $208.72
Sent: add_to_cart - User: user_6992 - $378.54
Sent: add_to_cart - User: user_5507 - $451.06
Sent: add_to_cart - User: user_2252 - $463.77
Sent: add_to_cart - User: user_2722 - $99.45
Sent: checkout - User: user_5060 - $405.84
Sent: add_to_cart - User: user_2686 - $386.81
Sent: add_to_cart - User: user_3995 - $164.11
Sent: add_to_cart - User: user_7597 - $419.03
Sent: add_to_cart - User: user_6967 - $75.65
Sent: checkout - User: user_4255 - $362.6
Sent: add_to_cart - User: user_9011 - $339.75
Sent: checkout - User: user_7405 - $352.13
Sent: add_to_cart - User: user_3330 - $299.1
Sent: add_to_cart - User: user_6465 - $93.78
Sent: checkout - User: user_9891 - $209.25
Sent: add_to_cart - User: user_3118 - $279.67
Sent: checkout - User: user_4124 - $374.74
Sent: add_to_cart - User: user_9866 - $487.88
Sent: add_to_cart - User: user_2819 - $462.91
Sent: add_to_cart - User: user_2583 - $151.94
Sent: add_to_cart - User: user_6543 - $367.65
Sent: checkout - User: user_2442 - $447.99
Sent: add_to_cart - User: user_9597 - $74.74
Sent: add_to_cart - User: user_2078 - $379.73
Sent: add_to_cart - User: user_2433 - $207.58
Sent: checkout - User: user_1051 - $51.13
Sent: add_to_cart - User: user_1188 - $255.99
Sent: add_to_cart - User: user_1842 - $80.42
Sent: add_to_cart - User: user_9163 - $300.71
Sent: add_to_cart - User: user_2005 - $66.64
Sent: add_to_cart - User: user_2731 - $57.43
Sent: add_to_cart - User: user_1274 - $173.35
Sent: add_to_cart - User: user_9905 - $98.56
Sent: checkout - User: user_6628 - $85.22
Sent: add_to_cart - User: user_8400 - $42.14
Sent: add_to_cart - User: user_9401 - $256.14
Sent: add_to_cart - User: user_2369 - $426.68
Sent: checkout - User: user_2632 - $141.22
Sent: add_to_cart - User: user_8292 - $368.04
Sent: add_to_cart - User: user_2411 - $209.03
Sent: add_to_cart - User: user_8824 - $465.33
Sent: checkout - User: user_7291 - $444.95
Sent: add_to_cart - User: user_6762 - $177.96
Sent: add_to_cart - User: user_7222 - $372.38
Sent: add_to_cart - User: user_2363 - $326.03
Sent: add_to_cart - User: user_3620 - $194.45
Sent: add_to_cart - User: user_3954 - $271.53
Sent: add_to_cart - User: user_7380 - $95.81
Sent: checkout - User: user_9138 - $46.97
Sent: add_to_cart - User: user_7114 - $422.72
Sent: add_to_cart - User: user_2553 - $339.93
Sent: add_to_cart - User: user_8979 - $191.03
Sent: checkout - User: user_8627 - $108.37
Sent: add_to_cart - User: user_5220 - $384.01
Sent: add_to_cart - User: user_2296 - $381.69
Sent: add_to_cart - User: user_2322 - $434.3
Sent: add_to_cart - User: user_5007 - $40.37
Sent: add_to_cart - User: user_5948 - $375.81
Sent: add_to_cart - User: user_6426 - $34.43
Sent: add_to_cart - User: user_8614 - $48.35
Sent: add_to_cart - User: user_1248 - $96.1
Sent: add_to_cart - User: user_1460 - $39.97
Sent: checkout - User: user_2570 - $226.08
Sent: add_to_cart - User: user_9374 - $82.94
Sent: checkout - User: user_3606 - $42.89
Sent: add_to_cart - User: user_1418 - $135.27
Sent: add_to_cart - User: user_4233 - $76.2
Sent: add_to_cart - User: user_3358 - $473.49
Sent: add_to_cart - User: user_4846 - $77.03
Sent: add_to_cart - User: user_7939 - $27.98
